Date,AAPL,AMZN,CAT,CVX,DIS,GOOGL,GS,HD,JPM,KO,META,MSFT,NEE,NFLX,NVDA,PFE,PLD,UNH,UNP,XOM
2021-08-23,146.562255859375,163.2935028076172,193.6334991455078,82.27920532226562,174.74684143066406,139.08224487304688,360.87689208984375,295.4060974121094,140.91836547851562,49.67762756347656,361.123779296875,294.7864990234375,75.5625228881836,553.3300170898438,21.91022491455078,41.009944915771484,118.17556762695312,397.5593566894531,203.1566162109375,47.41754150390625
2021-08-24,146.47410583496094,165.28900146484375,196.8277130126953,83.22338104248047,175.54356384277344,140.29388427734375,367.2682189941406,292.84619140625,141.79067993164062,49.29914855957031,363.2705383300781,292.8222961425781,75.32974243164062,553.4099731445312,21.745582580566406,39.73685836791992,115.83670043945312,395.7368469238281,200.85977172851562,47.8061408996582
2021-08-25,145.24058532714844,164.95899963378906,198.83682250976562,83.79328918457031,175.38616943359375,141.10577392578125,371.367431640625,291.9268493652344,144.7133331298828,49.35196304321289,366.1329040527344,292.2320556640625,75.67890167236328,547.5800170898438,22.1646671295166,39.02228546142578,115.64178466796875,392.3067626953125,200.89605712890625,47.89249801635742
2021-08-26,144.43783569335938,165.8000030517578,195.57781982421875,82.69600677490234,173.66488647460938,140.47164916992188,370.7291564941406,289.7636413574219,145.4597625732422,48.88547134399414,362.1474609375,289.40655517578125,75.37760925292969,550.1199951171875,22.01997947692871,38.91550827026367,115.7215347290039,389.6055603027344,200.61460876464844,47.24483108520508
2021-08-27,145.47557067871094,167.48150634765625,197.04991149902344,83.90386962890625,177.18617248535156,143.01759338378906,377.2734069824219,291.4761962890625,146.62881469726562,48.98228454589844,370.3469543457031,290.01611328125,75.01786804199219,558.9199829101562,22.58674430847168,38.27486038208008,116.33282470703125,391.3907775878906,201.02316284179688,48.16019821166992
2021-08-30,149.9005126953125,171.07850646972656,195.77223205566406,83.69120788574219,177.02877807617188,143.60006713867188,371.7988586425781,294.82916259765625,144.2816925048828,49.44878387451172,378.3277282714844,293.7608337402344,75.50352478027344,566.1799926757812,22.638629913330078,38.40627670288086,118.47679901123047,390.9607849121094,199.85549926757812,47.63343048095703
2021-08-31,148.6376495361328,173.5395050048828,195.23521423339844,82.313232421875,178.32716369628906,143.70632934570312,373.5242004394531,294.0,143.84104919433594,49.563209533691406,377.0555419921875,292.1063232421875,75.53948974609375,569.1900024414062,22.340229034423828,37.83955001831055,119.30072021484375,389.0635681152344,197.81204223632812,47.080753326416016
2021-09-01,149.30332946777344,173.9499969482422,192.541015625,81.4115982055664,180.4713897705078,144.22079467773438,373.65966796875,293.19366455078125,143.63421630859375,49.897674560546875,379.7091979980469,292.0578308105469,76.75366973876953,582.0700073242188,22.396120071411133,37.814903259277344,122.07369232177734,390.0729064941406,197.89413452148438,46.4330940246582
2021-09-02,150.4193572998047,173.156005859375,196.07777404785156,83.11280059814453,178.87799072265625,142.30552673339844,374.4184875488281,296.90802001953125,144.29969787597656,49.96809005737305,372.980712890625,291.39984130859375,77.77898406982422,588.5499877929688,22.35120964050293,38.47198486328125,122.6761474609375,396.0171813964844,198.44151306152344,47.564353942871094
2021-09-03,151.0557098388672,173.90249633789062,194.7722930908203,82.9256591796875,178.0320587158203,142.75491333007812,371.53692626953125,299.26336669921875,143.4273681640625,49.932891845703125,373.9546813964844,291.3901672363281,77.06845092773438,590.530029296875,22.79731559753418,38.47198486328125,123.13682556152344,395.2227783203125,196.0513916015625,47.38299560546875
2021-09-07,153.39547729492188,175.46449279785156,192.7909698486328,82.55989837646484,181.31732177734375,143.2921905517578,370.64263916015625,298.0041809082031,143.17555236816406,48.9998779296875,379.8383483886719,290.4613037109375,76.474853515625,606.7100219726562,22.61667823791504,38.39805603027344,121.94967651367188,393.7086486816406,194.30897521972656,47.106666564941406
2021-09-08,151.84866333007812,176.27499389648438,191.43922424316406,81.98998260498047,182.11402893066406,142.70672607421875,365.837158203125,300.3866882324219,142.5370635986328,49.660030364990234,375.2566223144531,290.4903259277344,77.74299621582031,606.0499877929688,22.29431915283203,38.2009391784668,122.73817443847656,388.24102783203125,196.361572265625,46.674888610839844
2021-09-09,150.83056640625,174.20799255371094,190.1893310546875,81.65826416015625,182.86155700683594,142.55776977539062,365.4576416015625,300.55877685546875,143.15757751464844,49.16712188720703,375.6839904785156,287.6261291503906,77.20336151123047,597.5399780273438,22.132646560668945,37.806697845458984,119.35386657714844,387.4559020996094,191.6178741455078,46.70943069458008
2021-09-10,145.83775329589844,173.45750427246094,189.8096923828125,81.71780395507812,181.1009063720703,139.91102600097656,364.4640808105469,300.721923828125,141.51187133789062,48.94706344604492,376.36981201171875,286.1360168457031,76.38493347167969,598.719970703125,22.43304443359375,37.4453010559082,118.38821411132812,378.8363952636719,189.52883911132812,46.61444091796875
2021-09-13,146.40560913085938,172.85850524902344,190.9114532470703,83.33395385742188,181.9468231201172,141.3575439453125,369.6851806640625,303.8926696777344,143.76011657714844,49.35196304321289,374.2031555175781,287.3745422363281,76.07012939453125,589.2899780273438,22.107696533203125,36.61573028564453,117.63513946533203,388.7877502441406,188.60743713378906,47.814781188964844
2021-09-14,145.00563049316406,172.5,187.32846069335938,81.82838439941406,179.40911865234375,141.56808471679688,364.65374755859375,301.78179931640625,141.25111389160156,49.38743591308594,374.2230529785156,290.0838623046875,76.12409210205078,577.760009765625,22.1975154876709,36.72251510620117,117.43138885498047,386.93072509765625,185.560546875,47.132572174072266
2021-09-15,145.896484375,173.7895050048828,190.47630310058594,83.56361389160156,181.3861846923828,143.44017028808594,363.0820617675781,302.00830078125,142.23129272460938,49.555931091308594,371.6290283203125,294.95111083984375,76.09711456298828,582.8699951171875,22.296316146850586,36.771793365478516,118.08695983886719,391.6015319824219,186.32687377929688,48.72150421142578
2021-09-16,145.6615447998047,174.41200256347656,188.50428771972656,82.78107452392578,180.33370971679688,142.62628173828125,358.3216857910156,304.7442626953125,142.16835021972656,49.08591842651367,370.7742614746094,295.338134765625,75.5484848022461,586.5,22.1975154876709,36.5253791809082,118.0157699584961,390.9637756347656,185.58792114257812,48.203372955322266
2021-09-17,142.9889678955078,173.12600708007812,184.93971252441406,82.30472564697266,180.46156311035156,139.83554077148438,353.6064758300781,304.0919189453125,141.79965209960938,48.278900146484375,362.4853820800781,290.1613464355469,73.42595672607422,589.3499755859375,21.856199264526367,36.049007415771484,115.81710815429688,394.07769775390625,183.79078674316406,47.63343048095703
2021-09-20,139.9345703125,167.7864990234375,176.67178344726562,80.62052154541016,175.6812744140625,137.76930236816406,341.5654602050781,300.051513671875,137.55502319335938,47.94190979003906,353.5206604003906,284.77166748046875,73.47091674804688,575.4299926757812,21.070777893066406,36.303619384765625,114.88246154785156,387.08074951171875,180.50665283203125,46.364013671875
2021-09-21,140.41424560546875,167.18150329589844,175.76446533203125,80.6800765991211,168.36325073242188,138.08065795898438,339.4968566894531,302.7783508300781,137.572998046875,47.93303680419922,355.28973388671875,285.2554016113281,73.67776489257812,573.1400146484375,21.203508377075195,36.07365036010742,114.69552612304688,386.7431640625,179.35723876953125,46.32083511352539
2021-09-22,142.7833709716797,169.00250244140625,177.1625213623047,83.05326843261719,170.80258178710938,139.3225860595703,348.19561767578125,304.3275146484375,140.2078857421875,48.00398635864258,341.107177734375,288.9130859375,73.6597671508789,590.6500244140625,21.897117614746094,36.09828567504883,115.72808074951172,383.3291015625,180.6891326904297,47.676612854003906
2021-09-23,143.74278259277344,170.8000030517578,182.04177856445312,85.11172485351562,173.35997009277344,140.2487030029297,353.96771240234375,304.30938720703125,144.9471893310547,47.924171447753906,343.8403015136719,289.8613586425781,73.0931625366211,593.260009765625,22.437036514282227,36.295413970947266,114.68661499023438,382.70068359375,184.0188446044922,49.291446685791016
2021-09-24,143.8308563232422,171.2760009765625,182.22694396972656,85.57105255126953,173.1140594482422,141.2408447265625,353.0553894042969,305.7407531738281,146.6198272705078,47.791141510009766,350.7974548339844,289.6580810546875,72.58052825927734,592.3900146484375,22.036836624145508,36.090065002441406,113.84986877441406,381.8096008300781,185.9163055419922,49.73185348510742
2021-09-27,142.31346130371094,170.2899932861328,185.17117309570312,87.58698272705078,175.3369903564453,140.10568237304688,361.14892578125,309.2920227050781,150.16299438476562,47.5428352355957,351.41363525390625,284.6458435058594,70.83570861816406,592.6400146484375,21.616676330566406,35.78617477416992,112.3277359008789,380.1120300292969,186.06228637695312,51.20852279663086
2021-09-28,138.92620849609375,165.79800415039062,185.68040466308594,87.91873168945312,171.6583251953125,134.89959716796875,351.8359375,302.39788818359375,149.35366821289062,46.68260955810547,338.5628356933594,274.340576171875,69.49561309814453,583.8499755859375,20.657604217529297,35.35086441040039,111.78473663330078,373.87481689453125,183.4714813232422,51.74392318725586
2021-09-29,139.82687377929688,165.05599975585938,183.19911193847656,87.89320373535156,169.84849548339844,133.43319702148438,347.6717529296875,305.2334289550781,149.23675537109375,46.96639633178711,337.52923583984375,274.80517578125,70.46694946289062,599.0599975585938,20.475969314575195,35.75332260131836,112.5502700805664,375.5536804199219,183.9823455810547,51.70938491821289
2021-09-30,138.52484130859375,164.2519989013672,177.73654174804688,86.2940673828125,166.39605712890625,132.76031494140625,341.4751281738281,297.37908935546875,147.20437622070312,46.53185272216797,337.31060791015625,272.7924499511719,70.61985778808594,610.3400268554688,20.6745662689209,35.32621765136719,111.6512222290039,366.4840087890625,178.80990600585938,50.79402160644531
2021-10-01,139.65066528320312,164.16299438476562,179.9215850830078,88.74382019042969,173.1239013671875,135.60769653320312,343.2545166015625,298.8284912109375,150.29794311523438,47.01960754394531,340.9084167480469,279.7400207519531,71.24041748046875,613.1500244140625,20.70051383972168,35.2605094909668,112.54136657714844,368.06903076171875,184.03712463378906,52.616111755371094
2021-10-04,136.2144775390625,159.48899841308594,178.81051635742188,89.07555389404297,170.61572265625,132.74395751953125,337.9702453613281,295.7574768066406,150.1360626220703,46.99300003051758,324.2312316894531,273.94390869140625,71.3753433227539,603.3499755859375,19.692535400390625,34.841617584228516,112.89743041992188,362.98553466796875,187.47625732421875,53.29832458496094
2021-10-05,138.1430206298828,161.0500030517578,178.2272491455078,90.04524993896484,171.74685668945312,135.09124755859375,348.50274658203125,298.4842529296875,152.58779907226562,47.072818756103516,330.919921875,279.4109802246094,71.4832534790039,634.8099975585938,20.410093307495117,34.75948715209961,112.54136657714844,369.00701904296875,191.5448760986328,53.21196365356445
2021-10-06,139.0143280029297,163.10049438476562,177.6347198486328,89.25419616699219,172.60256958007812,136.62271118164062,350.526123046875,299.281494140625,152.91346740722656,47.63151931762695,331.5957946777344,283.6201477050781,73.01221466064453,639.0999755859375,20.658605575561523,34.513084411621094,113.75196838378906,369.776123046875,193.79815673828125,52.23615264892578
2021-10-07,140.2772216796875,165.1215057373047,181.23629760742188,89.89213562011719,174.7960205078125,138.27134704589844,352.8476257324219,305.731689453125,153.8815155029297,47.78227996826172,327.2029113769531,285.3038635253906,72.77838134765625,631.8499755859375,21.032854080200195,35.104461669921875,115.16731262207031,379.5774230957031,193.28729248046875,52.38295364379883
2021-10-08,139.8953857421875,164.43099975585938,180.69000244140625,91.90807342529297,173.84193420410156,138.8280029296875,354.8258361816406,302.8871154785156,153.9991455078125,47.99510955810547,328.0278015136719,285.3038635253906,72.13980865478516,632.6599731445312,20.789339065551758,34.86626052856445,114.4106674194336,383.1040344238281,197.48362731933594,53.695552825927734
2021-10-11,139.80726623535156,162.31500244140625,178.58834838867188,91.12552642822266,170.6747283935547,137.96246337890625,347.98785400390625,305.2696533203125,150.76028442382812,48.09267044067383,323.4560241699219,284.7038879394531,69.99928283691406,627.0399780273438,20.653608322143555,34.54593276977539,114.775634765625,379.8493957519531,196.0513916015625,53.16014862060547
2021-10-12,138.53460693359375,162.3665008544922,175.83853149414062,91.14253997802734,170.29112243652344,135.51434326171875,349.1531677246094,306.0215759277344,149.60227966308594,48.09267044067383,321.78631591796875,283.3976135253906,70.93463897705078,624.9400024414062,20.62965965270996,34.373451232910156,117.75762939453125,378.2080383300781,194.68301391601562,52.88381576538086
2021-10-13,137.94725036621094,164.21400451660156,174.9311981201172,91.68690490722656,170.12391662597656,136.63958740234375,348.9543762207031,306.4564208984375,145.65773010253906,48.10152816772461,322.55157470703125,286.716552734375,72.12184143066406,629.760009765625,20.89712142944336,34.020267486572266,119.19075775146484,378.4988098144531,196.908935546875,52.73700714111328
2021-10-14,140.73731994628906,164.9929962158203,179.9215850830078,92.55452728271484,171.55015563964844,140.18414306640625,353.37152099609375,311.68359375,147.89239501953125,48.429656982421875,326.51708984375,292.9480285644531,73.26405334472656,633.7999877929688,21.702510833740234,34.225608825683594,120.81971740722656,394.2652282714844,201.91717529296875,53.54011917114258
2021-10-15,141.79461669921875,170.4510040283203,184.2638397216797,93.23501586914062,173.5665283203125,140.39964294433594,366.8037109375,317.4453125,150.73312377929688,48.314369201660156,322.7702331542969,294.36083984375,73.45292663574219,628.2899780273438,21.81827735900879,34.07777404785156,121.93241119384766,401.4966735839844,205.40196228027344,54.04961013793945
2021-10-18,143.46865844726562,172.33700561523438,183.486083984375,93.1925048828125,168.33375549316406,141.79998779296875,373.68682861328125,321.612548828125,150.6788787841797,47.835487365722656,333.2853698730469,297.341064453125,72.84132385253906,637.969970703125,22.177555084228516,33.938140869140625,124.43373107910156,398.2608337402344,206.10438537597656,54.02370071411133
2021-10-19,145.63218688964844,172.20750427246094,186.22665405273438,95.01277923583984,168.3730926513672,142.255859375,372.3047790527344,324.3122253417969,152.50637817382812,48.02172088623047,337.9069519042969,298.2506408691406,73.77669525146484,639.0,22.24542236328125,34.57057189941406,123.83733367919922,398.0357360839844,205.9492950439453,54.835445404052734
2021-10-20,146.12167358398438,170.7530059814453,189.050537109375,96.25469207763672,167.75344848632812,140.79791259765625,368.4476318359375,324.5295715332031,154.56002807617188,48.44739532470703,338.6920471191406,297.4572448730469,75.47653198242188,625.1400146484375,22.05879020690918,35.15372848510742,127.66495513916016,408.0809326171875,208.00189208984375,55.13768005371094
2021-10-21,146.33705139160156,171.75050354003906,187.15249633789062,95.04680633544922,168.53045654296875,140.91412353515625,368.1766662597656,330.3184509277344,153.34776306152344,48.19908142089844,339.7853088378906,300.6986999511719,75.37760925292969,653.1599731445312,22.64661407470703,35.2030143737793,129.0180206298828,414.82452392578125,210.98492431640625,54.135963439941406
2021-10-22,145.56369018554688,166.77749633789062,186.7987518310547,95.94844818115234,166.64193725585938,136.62417602539062,374.2558898925781,331.55963134765625,155.4104766845703,48.28776931762695,322.62115478515625,299.1504821777344,75.92623901367188,664.780029296875,22.6805477142334,35.449424743652344,128.18125915527344,421.2774658203125,216.74122619628906,54.50728988647461
2021-10-25,145.5146942138672,166.01849365234375,188.2510528564453,96.84160614013672,169.18948364257812,136.5054931640625,374.644287109375,336.3338317871094,154.65052795410156,48.09267044067383,326.6761474609375,298.1538391113281,75.8093032836914,671.6599731445312,23.11966896057129,35.441219329833984,129.16043090820312,421.5869445800781,219.19515991210938,55.569454193115234
2021-10-26,146.180419921875,168.80349731445312,185.8584442138672,97.05424499511719,169.218994140625,138.35426330566406,377.2277526855469,334.4676513671875,155.0666961669922,48.305503845214844,313.87506103515625,300.0697326660156,76.87059020996094,668.52001953125,24.667566299438477,35.77796173095703,130.16627502441406,426.417236328125,219.59654235839844,56.85614013671875
2021-10-27,145.72032165527344,169.62449645996094,182.59075927734375,95.32752227783203,166.76983642578125,145.21592712402344,371.2478332519531,337.29412841796875,151.83689880371094,49.23667526245117,310.3070068359375,312.7069396972656,76.45689392089844,662.9199829101562,24.402097702026367,35.293365478515625,128.05662536621094,425.32928466796875,218.37411499023438,55.379478454589844
2021-10-28,149.36212158203125,172.32850646972656,190.0012664794922,96.22065734863281,166.89768981933594,144.84996032714844,374.70751953125,336.6146545410156,154.12579345703125,49.69782638549805,314.978271484375,313.8486633300781,77.72500610351562,674.0499877929688,24.89112091064453,35.465850830078125,130.55796813964844,427.1675720214844,221.0378875732422,55.534915924072266
2021-10-29,146.65032958984375,168.6215057373047,189.92678833007812,97.38597106933594,166.29769897460938,147.0319366455078,373.3796691894531,336.7686462402344,153.7005615234375,49.99047088623047,321.5874938964844,320.88336181640625,76.74467468261719,690.3099975585938,25.515869140625,35.925811767578125,129.03582763671875,431.8853454589844,220.2168731689453,55.67308807373047
2021-11-01,145.82798767089844,165.90550231933594,191.2022247314453,97.41999053955078,167.3993377685547,142.51406860351562,376.40576171875,332.0035705566406,153.61915588378906,49.813114166259766,327.958251953125,318.7061462402344,76.9784927368164,681.1699829101562,25.775344848632812,35.84366989135742,128.8310546875,425.920166015625,218.44711303710938,56.6748046875
2021-11-02,146.86570739746094,165.6374969482422,192.8220977783203,96.8245849609375,167.0452423095703,144.43630981445312,382.8643798828125,332.73736572265625,154.22531127929688,49.75102233886719,326.06988525390625,322.344482421875,76.82560729980469,677.719970703125,26.348194122314453,37.33030319213867,130.87840270996094,423.9786682128906,219.3411407470703,55.975318908691406
2021-11-03,148.3048095703125,169.1999969482422,189.49855041503906,96.12708282470703,167.2911376953125,145.5938262939453,377.48968505859375,334.2593078613281,154.27960205078125,49.91953659057617,329.58819580078125,323.186279296875,76.66372680664062,688.2899780273438,26.544803619384766,36.812862396240234,131.4303436279297,428.94024658203125,218.44711303710938,55.206764221191406
2021-11-04,147.7859344482422,173.85000610351562,189.53579711914062,96.5523910522461,167.48785400390625,147.25189208984375,368.6102600097656,337.1672668457031,152.25303649902344,50.194454193115234,333.79229736328125,325.5472717285156,76.2320327758789,668.4000244140625,29.741397857666016,36.33229446411133,131.62612915039062,428.4056091308594,216.38543701171875,55.62126541137695
2021-11-05,148.31532287597656,175.94949340820312,191.66769409179688,97.5986328125,172.7501220703125,147.83238220214844,367.7159423828125,333.7428894042969,152.03590393066406,50.407283782958984,339.03997802734375,325.1795959472656,76.92455291748047,645.719970703125,29.69249725341797,40.27623748779297,130.5757293701172,427.51458740234375,217.87240600585938,56.148033142089844
2021-11-08,147.4918212890625,174.44900512695312,199.4599151611328,97.94739532470703,173.9698028564453,148.01016235351562,368.8541564941406,333.9149475097656,152.9496612548828,49.95499801635742,336.5453186035156,326.0795593261719,76.07913208007812,651.4500122070312,30.74239158630371,40.04423522949219,131.80413818359375,433.90185546875,218.43800354003906,56.75252151489258
2021-11-09,147.85450744628906,178.81149291992188,195.32640075683594,98.67041015625,172.2386474609375,147.89842224121094,366.1531982421875,335.7812194824219,151.7916259765625,50.09690475463867,333.315185546875,325.0732116699219,76.39392852783203,655.989990234375,30.595687866210938,39.19082260131836,132.14242553710938,435.52447509765625,219.8519744873047,57.305198669433594
2021-11-10,145.02117919921875,174.1024932861328,192.4031524658203,97.09677124023438,171.5894775390625,144.89413452148438,360.5256652832031,333.9059143066406,151.64691162109375,50.300865173339844,325.63262939453125,320.0898742675781,76.62776184082031,646.9099731445312,29.400081634521484,40.61594772338867,132.42723083496094,431.3507080078125,220.34458923339844,56.176246643066406
2021-11-11,144.97216796875,173.625,194.13478088378906,97.10530090332031,159.4518280029297,144.76803588867188,363.434326171875,333.0453796386719,151.63783264160156,50.318607330322266,325.73193359375,321.6670837402344,76.7806625366211,657.5800170898438,30.329219818115234,41.57707214355469,132.5518798828125,428.99658203125,219.45054626464844,56.2812614440918
2021-11-12,147.05062866210938,176.25750732421875,194.8236846923828,97.16482543945312,157.0124969482422,147.65956115722656,365.7558288574219,337.5749816894531,150.95928955078125,50.203311920166016,338.8014221191406,325.8182678222656,77.62608337402344,682.6099853515625,30.329219818115234,41.204219818115234,132.462890625,430.4971923828125,221.1656036376953,55.852439880371094
2021-11-15,147.06044006347656,177.28399658203125,193.3713836669922,99.36791229248047,155.8321533203125,147.4351043701172,365.6654052734375,336.17071533203125,150.68792724609375,50.212188720703125,345.4305419921875,325.1893005371094,78.55243682861328,679.3300170898438,29.964950561523438,41.137943267822266,133.7001953125,422.81561279296875,220.2716064453125,56.333778381347656
2021-11-16,148.04083251953125,177.03500366210938,191.2487335205078,99.75918579101562,156.22560119628906,146.86306762695312,364.1117248535156,355.4216613769531,149.60227966308594,49.857452392578125,340.85870361328125,328.5179443359375,78.22866821289062,687.4000244140625,30.14259147644043,41.096500396728516,133.05038452148438,421.7088928222656,220.2898712158203,56.902618408203125
2021-11-17,150.4820556640625,177.4499969482422,188.96788024902344,99.3117446899414,154.75021362304688,147.0328826904297,353.6876525878906,357.70465087890625,148.7970733642578,49.58253479003906,338.6820983886719,328.7408447265625,78.94817352294922,691.6900024414062,29.202472686767578,42.148773193359375,133.86041259765625,421.0804748535156,218.71168518066406,56.2812614440918
2021-11-18,154.77622985839844,184.80299377441406,187.51559448242188,98.47711944580078,153.02890014648438,148.81211853027344,353.52508544921875,367.6697692871094,147.5123748779297,49.13912582397461,336.6148681640625,330.8250732421875,78.78628540039062,682.02001953125,31.611650466918945,42.596195220947266,134.03842163085938,421.5682373046875,219.15867614746094,55.66865158081055
2021-11-19,157.40370178222656,183.82850646972656,186.60324096679688,96.29161834716797,151.4748077392578,147.90638732910156,349.9300537109375,370.2425842285156,145.58534240722656,48.890811920166016,343.18438720703125,332.608642578125,79.42484283447266,678.7999877929688,32.919029235839844,42.09077453613281,133.71795654296875,412.6860656738281,220.13478088378906,53.0956916809082
2021-11-22,157.864501953125,178.6284942626953,188.40931701660156,98.01250457763672,151.63218688964844,145.2998809814453,357.85186767578125,370.333251953125,148.6885223388672,49.19232940673828,338.920654296875,329.42913818359375,78.5704345703125,659.2000122070312,31.892086029052734,42.422203063964844,134.32325744628906,410.3787841796875,222.5066375732422,53.83082962036133
2021-11-23,158.246826171875,179.0019989013672,191.15567016601562,100.06893920898438,148.55348205566406,144.78341674804688,367.04754638671875,369.9527282714844,152.24403381347656,49.555931091308594,335.1836853027344,327.34490966796875,78.52546691894531,654.0599975585938,31.682506561279297,42.32277297973633,135.8187255859375,419.3734436035156,225.6630096435547,55.24858093261719
2021-11-24,158.76644897460938,179.02049255371094,192.77554321289062,100.83472442626953,148.85842895507812,145.11907958984375,360.58892822265625,373.3408508300781,151.04981994628906,49.156856536865234,338.9703674316406,327.5678405761719,78.78292083740234,658.2899780273438,32.60865020751953,42.16534423828125,137.5366668701172,422.2153015136719,224.96055603027344,55.55488204956055
2021-11-26,153.73696899414062,175.22799682617188,185.0113067626953,98.52873229980469,145.68136596679688,141.2090606689453,351.7365417480469,364.8161315917969,146.49911499023438,47.64924621582031,331.0789794921875,319.5898132324219,77.7711410522461,665.6400146484375,31.43999481201172,44.74216842651367,133.41534423828125,412.60162353515625,218.7481231689453,53.60327911376953
2021-11-29,157.09974670410156,178.07850646972656,182.395263671875,98.82129669189453,145.3863067626953,144.53363037109375,349.1622009277344,368.54852294921875,145.86581420898438,48.40305709838867,335.9588928222656,326.32708740234375,80.09281158447266,663.8400268554688,33.30924606323242,43.41646957397461,136.4418487548828,423.9411926269531,218.44711303710938,53.90083694458008
2021-11-30,162.06060791015625,175.35350036621094,180.00267028808594,97.11764526367188,142.52401733398438,140.925537109375,344.1488037109375,362.9227600097656,143.6945343017578,46.87481689453125,322.4720153808594,320.4718933105469,78.39447784423828,641.9000244140625,32.61064529418945,44.51845169067383,134.18975830078125,416.6441345214844,214.9623565673828,52.369319915771484
2021-12-01,161.54100036621094,172.18600463867188,178.25242614746094,96.45509338378906,139.81910705566406,140.0853271484375,341.86962890625,364.2508850097656,142.8441162109375,46.74076843261719,308.69696044921875,319.9775390625,79.35205078125,617.77001953125,31.3759708404541,45.30558395385742,135.03538513183594,416.75665283203125,212.78204345703125,52.325557708740234
2021-12-02,160.55079650878906,171.8679962158203,183.20521545410156,99.0708236694336,144.7863006591797,141.98670959472656,351.9128723144531,370.9368896484375,145.84774780273438,47.42892074584961,308.4883117675781,319.4056091308594,80.05668640136719,616.469970703125,32.065677642822266,43.946746826171875,137.4565887451172,418.332275390625,219.01271057128906,53.629539489746094
2021-12-03,158.66839599609375,169.489501953125,184.14549255371094,98.44270324707031,143.8223876953125,141.02879333496094,347.54498291015625,370.9733581542969,143.20596313476562,47.848960876464844,304.9599914550781,313.1238708496094,79.523681640625,602.1300048828125,30.63536262512207,44.965877532958984,137.6702423095703,422.802001953125,219.33197021484375,53.288230895996094
2021-12-06,162.08021545410156,171.36849975585938,187.38525390625,99.98289489746094,147.90432739257812,142.17442321777344,353.51104736328125,378.15069580078125,144.8977813720703,49.07332992553711,315.92242431640625,316.20660400390625,80.53547668457031,612.6900024414062,29.980600357055664,42.65419387817383,139.3526153564453,432.9552001953125,224.4679718017578,53.89208984375
2021-12-07,167.8253631591797,176.1645050048828,190.37364196777344,101.46283721923828,148.3371124267578,146.26072692871094,363.3273010253906,378.5872497558594,147.07814025878906,49.34144592285156,320.8321533203125,324.6693420410156,81.67371368408203,625.5800170898438,32.36610794067383,42.85305404663086,141.80052185058594,437.30255126953125,225.75421142578125,54.49593734741211
2021-12-08,171.64892578125,176.1580047607422,190.09437561035156,101.91888427734375,150.8256072998047,147.17141723632812,360.79376220703125,374.10260009765625,145.3953857421875,49.15376663208008,328.53466796875,324.71783447265625,81.59239959716797,628.0800170898438,31.766237258911133,42.58790969848633,141.9251251220703,441.1888122558594,225.87283325195312,54.653480529785156
2021-12-09,171.13912963867188,174.17100524902344,190.0385284423828,101.65214538574219,150.4321746826172,146.627197265625,360.0400390625,374.1844482421875,145.1692352294922,49.028656005859375,327.7992248535156,322.90509033203125,81.22203063964844,611.0,30.432750701904297,43.151336669921875,140.2516632080078,445.38555908203125,225.5535430908203,54.79349899291992
2021-12-10,175.93328857421875,172.21200561523438,189.4147491455078,101.82422637939453,150.2059783935547,146.98770141601562,355.1092224121094,377.87774658203125,144.59017944335938,50.29771041870117,327.7296447753906,332.0562438964844,81.55625915527344,611.6599731445312,30.14129638671875,43.731327056884766,141.6046905517578,450.0058288574219,226.65736389160156,55.14356231689453
2021-12-13,172.29600524902344,169.5675048828125,187.35731506347656,99.70755004882812,147.9633331298828,144.8275909423828,349.2794189453125,368.63543701171875,142.87124633789062,51.62039566040039,332.44061279296875,329.0123291015625,82.87519836425781,604.5599975585938,28.108116149902344,45.73643112182617,143.955078125,449.92108154296875,224.17605590820312,53.93584060668945
2021-12-14,170.9136199951172,169.0915069580078,187.7203826904297,100.00010681152344,146.65516662597656,142.92124938964844,353.07513427734375,365.8701477050781,143.9659423828125,51.65614318847656,331.6952209472656,318.29083251953125,81.3304214477539,597.989990234375,28.28378677368164,46.01814651489258,141.85487365722656,451.1632080078125,223.14515686035156,53.85708236694336
2021-12-15,175.78623962402344,173.31500244140625,188.56759643554688,99.43219757080078,147.93382263183594,145.43788146972656,354.0649108886719,370.9733581542969,142.88934326171875,51.888511657714844,339.5666809082031,324.40765380859375,83.11006164550781,605.0399780273438,30.401803970336914,48.719242095947266,145.27772521972656,465.2026672363281,225.43496704101562,53.620784759521484
2021-12-16,168.88421630859375,168.87100219726562,191.9376678466797,100.3614730834961,146.31088256835938,143.45558166503906,360.839111328125,363.4412536621094,145.12399291992188,52.41579818725586,332.84808349609375,314.9560546875,83.31784057617188,591.0599975585938,28.333698272705078,50.74920654296875,145.89437866210938,463.7723388671875,226.55699157714844,53.708309173583984
2021-12-17,167.7861328125,170.0175018310547,187.46905517578125,97.7457504272461,146.3207244873047,140.7541961669922,346.70050048828125,352.9346008300781,141.82177734375,51.593589782714844,331.744873046875,313.8896789550781,82.15250396728516,586.72998046875,27.748794555664062,49.28266906738281,144.04441833496094,458.37115478515625,222.45065307617188,52.53559494018555
2021-12-20,166.42340087890625,167.07899475097656,181.96702575683594,97.78876495361328,144.0682830810547,140.63702392578125,337.44732666015625,354.22625732421875,139.2705078125,51.42378234863281,323.4560241699219,310.1188659667969,81.24913024902344,593.739990234375,27.666948318481445,50.55864334106445,144.23211669921875,455.18121337890625,220.5715789794922,51.774208068847656
